source_file,row_id,input_text,old_G1_LOV_ID,old_G2_LOV_ID,old_FLAGS,new_G1_LOV_ID,new_G2_LOV_ID,new_FLAGS,correction_reason
classified_GROOMING.csv,2,Someone much older keeps sending me gifts in a game and wants to meet me alone.,TECHNOLOGY,GROOMING,has_emotional_distress=true;has_grooming_involved=true,TECHNOLOGY,GROOMING,has_grooming_involved=true,Flags removed: has_emotional_distress=true because their extraction conditions are not clearly satisfied.
classified_GROOMING.csv,8,My friend's uncle always wants to be alone with me and says not to tell anyone we hang out.,GENERIC,GROOMING,has_emotional_distress=true;has_grooming_involved=true,GENERIC,GROOMING,has_grooming_involved=true,Flags removed: has_emotional_distress=true because their extraction conditions are not clearly satisfied.
classified_GROOMING.csv,15,Someone said they will send me more game credits if I keep our late-night chats secret.,TECHNOLOGY,GROOMING,has_grooming_involved=true,TECHNOLOGY,VULN_EXPLOIT,has_vuln_exploit=true,"G2 changed from GROOMING to VULN_EXPLOIT because the text shows blackmail, secret/private information, screenshots, or vulnerability being used to control the child. Flags added: has_vuln_exploit=true because their extraction conditions are clearly satisfied. Flags removed: has_grooming_involved=true because their extraction conditions are not clearly satisfied."
classified_GROOMING.csv,18,A mentor keeps inviting me to their house alone and says other people wouldn't understand.,GENERIC,GROOMING,has_emotional_distress=true;has_grooming_involved=true,GENERIC,GROOMING,has_grooming_involved=true,Flags removed: has_emotional_distress=true because their extraction conditions are not clearly satisfied.
classified_GROOMING.csv,20,Someone online said I should hide our chat notifications so no one sees when they text.,TECHNOLOGY,GROOMING,has_grooming_involved=true,TECHNOLOGY,GENERIC_INTENT,,"G2 changed from GROOMING to GENERIC_INTENT because no stronger factual, risky, emotional, or directive framing is present. Flags removed: has_grooming_involved=true because their extraction conditions are not clearly satisfied."
classified_GROOMING.csv,21,An older person keeps asking when I am alone so we can talk without interruptions.,GENERIC,GROOMING,has_emotional_distress=true;has_grooming_involved=true,GENERIC,EMOTIONAL,has_emotional_distress=true,"G2 changed from GROOMING to EMOTIONAL because the child clearly expresses sadness, fear, anxiety, loneliness, rejection, or emotional pain. Flags removed: has_grooming_involved=true because their extraction conditions are not clearly satisfied."
classified_GROOMING.csv,22,They told me I am their favourite and that other kids are not as special as me.,GENERIC,GROOMING,has_grooming_involved=true,GENERIC,GENERIC_INTENT,,"G2 changed from GROOMING to GENERIC_INTENT because no stronger factual, risky, emotional, or directive framing is present. Flags removed: has_grooming_involved=true because their extraction conditions are not clearly satisfied."
classified_GROOMING.csv,23,"Someone said if I tell my parents about our calls, they will get in trouble and it will be my fault.",GENERIC,GROOMING,has_grooming_involved=true,GENERIC,GENERIC_INTENT,,"G2 changed from GROOMING to GENERIC_INTENT because no stronger factual, risky, emotional, or directive framing is present. Flags removed: has_grooming_involved=true because their extraction conditions are not clearly satisfied."
classified_GROOMING.csv,24,This person says we are like secret best friends and nobody would understand.,GENERIC,GROOMING,has_grooming_involved=true,GENERIC,GENERIC_INTENT,,"G2 changed from GROOMING to GENERIC_INTENT because no stronger factual, risky, emotional, or directive framing is present. Flags removed: has_grooming_involved=true because their extraction conditions are not clearly satisfied."
classified_GROOMING.csv,25,They keep bribing me with small gifts if I promise not to talk about them at home.,GENERIC,GROOMING,has_grooming_involved=true,GENERIC,GENERIC_INTENT,,"G2 changed from GROOMING to GENERIC_INTENT because no stronger factual, risky, emotional, or directive framing is present. Flags removed: has_grooming_involved=true because their extraction conditions are not clearly satisfied."
classified_GROOMING.csv,26,"An older person online says they are lonely and need me, and I feel bad saying no.",TECHNOLOGY,GROOMING,has_emotional_distress=true;has_grooming_involved=true,TECHNOLOGY,EMOTIONAL,has_emotional_distress=true,"G2 changed from GROOMING to EMOTIONAL because the child clearly expresses sadness, fear, anxiety, loneliness, rejection, or emotional pain. Flags removed: has_grooming_involved=true because their extraction conditions are not clearly satisfied."
classified_GROOMING.csv,27,"They said if I stop talking to them, something bad might happen to them.",GENERIC,VULN_EXPLOIT,has_vuln_exploit=true,GENERIC,GENERIC_INTENT,,"G2 changed from VULN_EXPLOIT to GENERIC_INTENT because no stronger factual, risky, emotional, or directive framing is present. Flags removed: has_vuln_exploit=true because their extraction conditions are not clearly satisfied."
classified_GROOMING.csv,28,Someone older keeps checking where I am and who I am with and gets upset if I don't reply.,GENERIC,GROOMING,has_emotional_distress=true;has_grooming_involved=true,GENERIC,GENERIC_INTENT,,"G2 changed from GROOMING to GENERIC_INTENT because no stronger factual, risky, emotional, or directive framing is present. Flags removed: has_emotional_distress=true, has_grooming_involved=true because their extraction conditions are not clearly satisfied."
classified_GROOMING.csv,29,They keep saying I am the only one who understands them and that we should keep our bond secret.,GENERIC,VULN_EXPLOIT,has_vuln_exploit=true,GENERIC,GENERIC_INTENT,,"G2 changed from VULN_EXPLOIT to GENERIC_INTENT because no stronger factual, risky, emotional, or directive framing is present. Flags removed: has_vuln_exploit=true because their extraction conditions are not clearly satisfied."
classified_GROOMING.csv,30,An adult offered to help me with problems if I promise never to tell anyone about our talks.,GENERIC,GROOMING,has_grooming_involved=true,GENERIC,GENERIC_INTENT,,"G2 changed from GROOMING to GENERIC_INTENT because no stronger factual, risky, emotional, or directive framing is present. Flags removed: has_grooming_involved=true because their extraction conditions are not clearly satisfied."
classified_GROOMING.csv,32,Why is it dangerous if an adult asks a child to keep secrets?,FACT,NEUTRAL_FACT,,GENERIC,GENERIC_INTENT,,"G1 changed from FACT to GENERIC because the broad subject matches GENERIC in the spec. G2 changed from NEUTRAL_FACT to GENERIC_INTENT because no stronger factual, risky, emotional, or directive framing is present."
classified_GROOMING.csv,33,What should kids do if someone older gives them gifts and asks them not to tell?,GENERIC,GROOMING,has_personal_direction=true;has_grooming_involved=true,GENERIC,GROOMING,has_grooming_involved=true,Flags removed: has_personal_direction=true because their extraction conditions are not clearly satisfied.
classified_GROOMING.csv,35,How can I tell the difference between a safe adult and someone who might be trying to groom me?,GENERIC,GROOMING,has_personal_direction=true;has_grooming_involved=true,GENERIC,PERSONAL_DIRECTION,has_personal_direction=true,"G2 changed from GROOMING to PERSONAL_DIRECTION because the child is asking what they personally should do, choose, say, or decide. Flags removed: has_grooming_involved=true because their extraction conditions are not clearly satisfied."
classified_GROOMING.csv,36,I feel uncomfortable when an adult keeps asking me to chat privately.,TECHNOLOGY,GROOMING,has_emotional_distress=true;has_grooming_involved=true,TECHNOLOGY,GENERIC_INTENT,,"G2 changed from GROOMING to GENERIC_INTENT because no stronger factual, risky, emotional, or directive framing is present. Flags removed: has_emotional_distress=true, has_grooming_involved=true because their extraction conditions are not clearly satisfied."
classified_GROOMING.csv,37,Someone older keeps complimenting me and I am not sure if it's just friendly or something else.,GENERIC,AMBIGUOUS_RISK,has_ambiguous_risk=true,GENERIC,GENERIC_INTENT,,"G2 changed from AMBIGUOUS_RISK to GENERIC_INTENT because no stronger factual, risky, emotional, or directive framing is present. Flags removed: has_ambiguous_risk=true because their extraction conditions are not clearly satisfied."
